@relation 'training_tututorial1-weka.filters.unsupervised.attribute.Remove-R51-53-weka.filters.unsupervised.attribute.Remove-R3,10-12,16-18,22-24,28-30,32-50'

@attribute posX numeric
@attribute posY numeric
@attribute North {True,False}
@attribute South {True,False}
@attribute East {True,False}
@attribute West {True,False}
@attribute Ghost1posX numeric
@attribute Ghost1posY numeric
@attribute DirGhost1 {North,South,East,West,Stop,-1}
@attribute Ghost2posX numeric
@attribute Ghost2posY numeric
@attribute DirGhost2 {North,South,East,West,Stop,-1}
@attribute Ghost3posX numeric
@attribute Ghost3posY numeric
@attribute DirGhost3 {North,South,East,West,Stop,-1}
@attribute Ghost4posX numeric
@attribute Ghost4posY numeric
@attribute DirGhost4 {North,South,East,West,Stop,-1}
@attribute DirPACMAN {North,South,East,West,East}

@data
11,6,True,True,False,True,1,1,East,3,1,East,25,6,North,7,1,East,South
10,6,True,True,True,True,1,1,East,3,1,East,25,5,South,7,1,East,West
10,7,True,True,True,True,1,1,East,3,1,East,25,5,South,7,1,East,North
10,6,True,True,True,True,1,1,East,3,1,East,25,4,South,7,1,East,South
11,6,True,True,False,True,1,1,East,3,1,East,25,5,North,7,1,East,East
11,5,True,True,False,True,1,1,East,3,1,East,24,5,West,7,1,East,South
11,6,True,True,False,True,1,1,East,3,1,East,24,6,North,7,1,East,North
11,7,True,True,False,True,1,1,East,3,1,East,23,6,West,7,1,East,North
11,6,True,True,False,True,1,1,East,3,1,East,22,6,West,7,1,East,South
11,5,True,True,False,True,1,1,East,3,1,East,22,6,West,7,1,East,South
11,4,True,True,False,True,1,1,East,3,1,East,23,6,East,7,1,East,South
11,5,True,True,False,True,1,1,East,3,1,East,22,6,West,7,1,East,North
11,6,True,True,False,True,1,1,East,3,1,East,21,6,West,7,1,East,North
11,7,True,True,False,True,1,1,East,3,1,East,21,6,West,7,1,East,North
11,8,True,True,False,True,1,1,East,3,1,East,21,6,West,7,1,East,North
11,7,True,True,False,True,1,1,East,3,1,East,21,6,West,7,1,East,South
11,6,True,True,False,True,1,1,East,3,1,East,22,6,East,7,1,East,South
11,5,True,True,False,True,1,1,East,3,1,East,21,6,West,7,1,East,South
11,6,True,True,False,True,1,1,East,3,1,East,20,6,West,7,1,East,North
11,7,True,True,False,True,1,1,East,3,1,East,21,6,East,7,1,East,North
11,6,True,True,False,True,1,1,East,3,1,East,22,6,East,7,1,East,South
11,7,True,True,False,True,1,1,East,3,1,East,22,6,East,7,1,East,North
10,7,True,True,True,True,1,1,East,3,1,East,22,6,East,7,1,East,West
10,8,True,True,True,True,1,1,East,3,1,East,23,6,East,7,1,East,North
9,8,True,True,True,True,1,1,East,3,1,East,24,6,East,7,1,East,West
9,7,True,True,True,True,1,1,East,3,1,East,23,6,West,7,1,East,South
10,7,True,True,True,True,1,1,East,3,1,East,23,5,South,7,1,East,East
10,6,True,True,True,True,1,1,East,3,1,East,23,4,South,7,1,East,South
11,6,True,True,False,True,1,1,East,3,1,East,23,5,North,7,1,East,East
11,5,True,True,False,True,1,1,East,3,1,East,23,4,South,7,1,East,South
11,4,True,True,False,True,1,1,East,3,1,East,23,5,North,7,1,East,South
11,5,True,True,False,True,1,1,East,3,1,East,24,5,East,7,1,East,North
11,6,True,True,False,True,1,1,East,3,1,East,23,5,West,7,1,East,North
11,5,True,True,False,True,1,1,East,3,1,East,23,5,West,7,1,East,South
11,4,True,True,False,True,1,1,East,3,1,East,23,5,West,7,1,East,South
10,4,True,True,True,True,1,1,East,3,1,East,24,5,East,7,1,East,West
11,4,True,True,False,True,1,1,East,3,1,East,25,5,East,7,1,East,East
11,5,True,True,False,True,1,1,East,3,1,East,25,4,South,7,1,East,North
11,4,True,True,False,True,1,1,East,3,1,East,25,3,South,7,1,East,South
11,3,True,False,False,True,1,1,East,3,1,East,25,4,North,7,1,East,South
11,4,True,True,False,True,1,1,East,3,1,East,25,3,South,7,1,East,North
11,3,True,False,False,True,1,1,East,3,1,East,25,4,North,7,1,East,South
11,4,True,True,False,True,1,1,East,3,1,East,25,3,South,7,1,East,North
11,3,True,False,False,True,1,1,East,3,1,East,25,3,South,7,1,East,South
11,4,True,True,False,True,1,1,East,3,1,East,24,3,West,7,1,East,North
11,3,True,False,False,True,1,1,East,3,1,East,25,3,East,7,1,East,South
11,4,True,True,False,True,1,1,East,3,1,East,25,4,North,7,1,East,North
10,4,True,True,True,True,1,1,East,3,1,East,25,4,North,7,1,East,West
11,4,True,True,False,True,1,1,East,3,1,East,25,3,South,7,1,East,East
11,3,True,False,False,True,1,1,East,3,1,East,25,3,South,7,1,East,South
11,4,True,True,False,True,1,1,East,3,1,East,25,4,North,7,1,East,North
10,4,True,True,True,True,1,1,East,3,1,East,25,4,North,7,1,East,West
10,3,True,False,True,True,1,1,East,3,1,East,25,3,South,7,1,East,South
11,3,True,False,False,True,1,1,East,3,1,East,25,4,North,7,1,East,East
11,4,True,True,False,True,1,1,East,3,1,East,25,3,South,7,1,East,North
11,3,True,False,False,True,1,1,East,3,1,East,25,3,South,7,1,East,South
10,3,True,False,True,True,1,1,East,3,1,East,25,3,South,7,1,East,West
11,3,True,False,False,True,1,1,East,3,1,East,24,3,West,7,1,East,East
10,3,True,False,True,True,1,1,East,3,1,East,24,3,West,7,1,East,West
11,3,True,False,False,True,1,1,East,3,1,East,25,3,East,7,1,East,East
11,4,True,True,False,True,1,1,East,3,1,East,25,4,North,7,1,East,North
11,3,True,False,False,True,1,1,East,3,1,East,25,5,North,7,1,East,South
10,3,True,False,True,True,1,1,East,3,1,East,25,6,North,7,1,East,West
10,4,True,True,True,True,1,1,East,3,1,East,24,6,West,7,1,East,North
9,4,True,True,True,True,1,1,East,3,1,East,24,5,South,7,1,East,West
9,5,True,True,True,True,1,1,East,3,1,East,24,6,North,7,1,East,North
10,5,True,True,True,True,1,1,East,3,1,East,23,6,West,7,1,East,East
10,6,True,True,True,True,1,1,East,3,1,East,23,7,North,7,1,East,North
11,6,True,True,False,True,1,1,East,3,1,East,24,7,East,7,1,East,East
11,7,True,True,False,True,1,1,East,3,1,East,24,8,North,7,1,East,North
11,8,True,True,False,True,1,1,East,3,1,East,24,9,North,7,1,East,North
11,9,True,True,False,True,1,1,East,3,1,East,24,8,South,7,1,East,North
11,8,True,True,False,True,1,1,East,3,1,East,24,7,South,7,1,East,South
11,7,True,True,False,True,1,1,East,3,1,East,24,6,South,7,1,East,South
11,6,True,True,False,True,1,1,East,3,1,East,25,6,East,7,1,East,South
11,7,True,True,False,True,1,1,East,3,1,East,25,6,East,7,1,East,North
11,6,True,True,False,True,1,1,East,3,1,East,24,6,West,7,1,East,South
11,7,True,True,False,True,1,1,East,3,1,East,24,6,West,7,1,East,North
11,8,True,True,False,True,1,1,East,3,1,East,24,6,West,7,1,East,North
11,7,True,True,False,True,1,1,East,3,1,East,24,5,South,7,1,East,South
11,6,True,True,False,True,1,1,East,3,1,East,25,5,East,7,1,East,South
11,5,True,True,False,True,1,1,East,3,1,East,25,5,East,7,1,East,South
11,6,True,True,False,True,1,1,East,3,1,East,25,5,East,7,1,East,North
11,5,True,True,False,True,1,1,East,3,1,East,25,5,East,7,1,East,South
11,4,True,True,False,True,1,1,East,3,1,East,25,5,East,7,1,East,South
11,3,True,False,False,True,1,1,East,3,1,East,25,6,North,7,1,East,South
11,4,True,True,False,True,1,1,East,3,1,East,25,7,North,7,1,East,North
11,5,True,True,False,True,1,1,East,3,1,East,25,6,South,7,1,East,North
11,6,True,True,False,True,1,1,East,3,1,East,25,7,North,7,1,East,North
11,7,True,True,False,True,1,1,East,3,1,East,25,6,South,7,1,East,North
11,6,True,True,False,True,1,1,East,3,1,East,25,6,South,7,1,East,South
10,6,True,True,True,True,1,1,East,3,1,East,24,6,West,7,1,East,West
11,6,True,True,False,True,1,1,East,3,1,East,24,6,West,7,1,East,East
10,6,True,True,True,True,1,1,East,3,1,East,25,6,East,7,1,East,West
10,7,True,True,True,True,1,1,East,3,1,East,24,6,West,7,1,East,North
10,6,True,True,True,True,1,1,East,3,1,East,25,6,East,7,1,East,South
11,6,True,True,False,True,1,1,East,3,1,East,25,7,North,7,1,East,East
11,7,True,True,False,True,1,1,East,3,1,East,25,8,North,7,1,East,North
11,8,True,True,False,True,1,1,East,3,1,East,24,8,West,7,1,East,North
11,7,True,True,False,True,1,1,East,3,1,East,23,8,West,7,1,East,South
11,8,True,True,False,True,1,1,East,3,1,East,23,9,North,7,1,East,North
11,9,True,True,False,True,1,1,East,3,1,East,23,10,North,7,1,East,North
11,10,True,True,False,True,1,1,East,3,1,East,23,9,South,7,1,East,North
11,9,True,True,False,True,1,1,East,3,1,East,23,9,South,7,1,East,South
11,10,True,True,False,True,1,1,East,3,1,East,24,9,East,7,1,East,North
11,9,True,True,False,True,1,1,East,3,1,East,24,10,North,7,1,East,South
11,10,True,True,False,True,1,1,East,3,1,East,24,9,South,7,1,East,North
11,9,True,True,False,True,1,1,East,3,1,East,25,9,East,7,1,East,South
11,10,True,True,False,True,1,1,East,3,1,East,25,10,North,7,1,East,North
11,11,True,True,False,True,1,1,East,3,1,East,25,9,South,7,1,East,North
11,10,True,True,False,True,1,1,East,3,1,East,24,9,West,7,1,East,South
11,9,True,True,False,True,1,1,East,3,1,East,24,10,North,7,1,East,South
11,10,True,True,False,True,1,1,East,3,1,East,24,9,South,7,1,East,North
11,9,True,True,False,True,1,1,East,3,1,East,24,10,North,7,1,East,South
11,10,True,True,False,True,1,1,East,3,1,East,24,10,North,7,1,East,North
10,10,True,True,True,True,1,1,East,3,1,East,24,11,North,7,1,East,West
11,10,True,True,False,True,1,1,East,3,1,East,24,11,North,7,1,East,East
11,11,True,True,False,True,1,1,East,3,1,East,24,11,North,7,1,East,North
11,12,False,True,True,True,1,1,East,3,1,East,23,11,West,7,1,East,North
11,11,True,True,False,True,1,1,East,3,1,East,24,11,East,7,1,East,South
11,12,False,True,True,True,1,1,East,3,1,East,23,11,West,7,1,East,North
11,11,True,True,False,True,1,1,East,3,1,East,23,11,West,7,1,East,South
11,10,True,True,False,True,1,1,East,3,1,East,23,10,South,7,1,East,South
11,11,True,True,False,True,1,1,East,3,1,East,24,10,East,7,1,East,North
11,12,False,True,True,True,1,1,East,3,1,East,25,10,East,7,1,East,North
11,11,True,True,False,True,1,1,East,3,1,East,24,10,West,7,1,East,South
11,10,True,True,False,True,1,1,East,3,1,East,25,10,East,7,1,East,South
10,10,True,True,True,True,1,1,East,3,1,East,24,10,West,7,1,East,West
11,10,True,True,False,True,1,1,East,3,1,East,24,10,West,7,1,East,East
11,9,True,True,False,True,1,1,East,3,1,East,24,11,North,7,1,East,South
11,10,True,True,False,True,1,1,East,3,1,East,24,10,South,7,1,East,North
10,10,True,True,True,True,1,1,East,3,1,East,25,10,East,7,1,East,West
10,9,True,True,True,True,1,1,East,3,1,East,25,11,North,7,1,East,South
10,10,True,True,True,True,1,1,East,3,1,East,24,11,West,7,1,East,North
11,10,True,True,False,True,1,1,East,3,1,East,25,11,East,7,1,East,East
11,11,True,True,False,True,1,1,East,3,1,East,25,11,East,7,1,East,North
11,12,False,True,True,True,1,1,East,3,1,East,25,10,South,7,1,East,North
11,11,True,True,False,True,1,1,East,3,1,East,25,9,South,7,1,East,South
11,10,True,True,False,True,1,1,East,3,1,East,24,9,West,7,1,East,South
11,9,True,True,False,True,1,1,East,3,1,East,24,9,West,7,1,East,South
11,10,True,True,False,True,1,1,East,3,1,East,24,10,North,7,1,East,North
11,11,True,True,False,True,1,1,East,3,1,East,24,11,North,7,1,East,North
11,10,True,True,False,True,1,1,East,3,1,East,25,11,East,7,1,East,South
11,11,True,True,False,True,1,1,East,3,1,East,25,11,East,7,1,East,North
11,12,False,True,True,True,1,1,East,3,1,East,25,11,East,7,1,East,North
11,11,True,True,False,True,1,1,East,3,1,East,24,11,West,7,1,East,South
10,11,True,True,True,True,1,1,East,3,1,East,25,11,East,7,1,East,West
10,12,True,True,True,True,1,1,East,3,1,East,25,10,South,7,1,East,North
10,13,True,True,False,True,1,1,East,3,1,East,25,10,South,7,1,East,North
10,12,True,True,True,True,1,1,East,3,1,East,25,10,South,7,1,East,South
11,12,False,True,True,True,1,1,East,3,1,East,25,11,North,7,1,East,East
11,11,True,True,False,True,1,1,East,3,1,East,24,11,West,7,1,East,South
11,12,False,True,True,True,1,1,East,3,1,East,23,11,West,7,1,East,North
12,12,False,False,True,True,1,1,East,3,1,East,23,10,South,7,1,East,East
13,12,False,True,True,True,1,1,East,3,1,East,23,9,South,7,1,East,East
12,12,False,False,True,True,1,1,East,3,1,East,23,8,South,7,1,East,West
13,12,False,True,True,True,1,1,East,3,1,East,23,9,North,7,1,East,East
13,11,True,True,True,False,1,1,East,3,1,East,23,8,South,7,1,East,South
14,11,True,True,True,True,1,1,East,3,1,East,23,7,South,7,1,East,East
14,10,True,True,True,True,1,1,East,3,1,East,23,6,South,7,1,East,South
15,10,True,False,True,True,1,1,East,3,1,East,22,6,West,7,1,East,East
16,10,True,False,True,True,1,1,East,3,1,East,21,6,West,7,1,East,East
17,10,True,False,True,True,1,1,East,3,1,East,22,6,East,7,1,East,East
18,10,True,False,True,True,1,1,East,3,1,East,23,6,East,7,1,East,East
19,10,True,False,True,True,1,1,East,3,1,East,23,7,North,7,1,East,East
20,10,True,False,True,True,1,1,East,3,1,East,23,7,North,7,1,East,East
21,10,False,False,True,True,1,1,East,3,1,East,23,6,South,7,1,East,East
8,1,True,False,True,True,1,1,-1,1,5,-1,10,5,-1,17,1,-1,East
8,2,True,True,False,True,2,1,East,1,5,East,11,5,East,17,1,East,North
8,3,False,True,True,True,2,1,East,1,5,East,10,5,West,17,1,East,North
9,3,False,False,True,True,2,1,East,2,5,East,10,5,West,17,1,North,East
10,3,False,False,False,True,1,1,West,3,5,East,10,5,West,17,2,North,East
9,3,False,False,True,True,2,1,East,2,5,West,10,5,West,17,2,North,West
10,3,False,False,False,True,1,1,West,3,5,East,10,5,West,17,3,North,East
9,3,False,False,True,True,1,1,West,2,5,West,10,5,West,17,3,North,West
8,3,False,True,True,True,1,2,North,1,5,West,9,5,West,17,4,North,West
9,3,False,False,True,True,1,2,North,2,5,East,8,5,West,17,4,North,East
8,3,False,True,True,True,1,2,North,3,5,East,7,5,West,17,4,South,West
7,3,False,True,True,False,1,3,North,2,5,West,7,5,West,17,3,South,West
7,2,True,True,True,False,1,2,South,3,5,East,8,5,East,17,2,South,South
7,3,False,True,True,False,1,3,North,2,5,West,9,5,East,17,1,South,North
8,3,False,True,True,True,1,4,North,3,5,East,8,5,West,17,1,South,East
7,3,False,True,True,False,1,3,South,3,5,East,7,5,West,17,1,South,West
8,3,False,True,True,True,1,2,South,3,4,South,8,5,East,17,1,South,East
8,2,True,True,False,True,1,1,South,3,4,South,8,5,East,17,1,South,South
8,3,False,True,True,True,1,2,North,3,4,South,8,5,East,17,1,South,North
8,2,True,True,False,True,1,2,North,3,5,North,7,5,West,17,1,North,South
8,1,True,False,True,True,1,2,North,3,4,South,8,5,East,17,2,South,South
8,2,True,True,False,True,1,3,North,3,5,North,9,5,East,17,1,North,North
8,3,False,True,True,True,1,4,North,2,5,West,8,5,West,17,2,North,North
8,2,True,True,False,True,1,4,North,2,5,West,7,5,West,17,3,North,South
8,3,False,True,True,True,1,5,North,3,5,East,7,5,West,17,4,South,North
7,3,False,True,True,False,2,5,East,3,5,East,8,5,East,17,3,South,West
8,3,False,True,True,True,1,5,West,4,5,East,9,5,East,17,3,North,East
9,3,False,False,True,True,1,5,West,5,5,East,8,5,West,17,4,North,East
8,3,False,True,True,True,1,5,West,5,4,South,8,5,West,17,5,South,West
8,2,True,True,False,True,2,5,East,5,4,South,9,5,East,17,4,South,South
8,1,True,False,True,True,2,5,East,5,4,South,9,5,East,17,4,North,South
8,2,True,True,False,True,1,5,West,5,3,South,9,5,East,17,5,North,North
8,1,True,False,True,True,2,5,East,5,4,North,9,5,East,17,5,North,South
8,2,True,True,False,True,2,5,East,5,3,South,9,5,East,17,5,North,North
7,2,True,True,True,False,2,5,East,5,3,South,8,5,West,17,5,North,West
7,3,False,True,True,False,2,5,East,5,4,North,8,5,West,17,5,West,North
8,3,False,True,True,True,2,5,East,5,3,South,7,5,West,16,5,West,East
7,3,False,True,True,False,3,5,East,5,3,South,7,5,West,15,5,West,West
7,2,True,True,True,False,4,5,East,5,2,South,6,5,West,14,5,West,South
7,3,False,True,True,False,3,5,West,5,3,North,6,5,West,13,5,East,North
8,3,False,True,True,True,2,5,West,5,3,North,5,5,West,14,5,East,East
7,3,False,True,True,False,2,5,West,5,3,North,4,5,West,14,5,West,West
7,2,True,True,True,False,3,5,East,5,3,North,3,5,West,13,5,West,South
7,3,False,True,True,False,3,4,South,5,2,South,3,5,West,12,5,East,North
7,2,True,True,True,False,3,5,North,5,1,South,3,4,South,13,5,East,South
7,3,False,True,True,False,2,5,West,6,1,East,3,5,North,14,5,East,North
7,2,True,True,True,False,2,5,West,5,1,West,2,5,West,14,5,East,South
7,3,False,True,True,False,2,5,West,6,1,East,1,5,West,14,5,East,North
8,3,False,True,True,True,1,5,West,5,1,West,1,4,South,14,5,East,East
8,2,True,True,False,True,1,5,West,5,1,West,1,5,North,15,5,East,South
7,2,True,True,True,False,1,4,South,5,1,West,1,4,South,16,5,West,West
7,3,False,True,True,False,1,3,South,5,1,West,1,5,North,15,5,West,North
7,2,True,True,True,False,1,2,South,5,1,West,2,5,East,14,5,East,South
7,1,True,False,True,True,1,1,South,6,1,East,2,5,East,15,5,East,South
7,2,True,True,True,False,2,1,East,6,1,East,1,5,West,15,5,West,North
7,3,False,True,True,False,3,1,East,6,1,East,1,5,West,14,5,West,North
8,3,False,True,True,True,4,1,East,5,1,West,2,5,East,14,5,West,East
7,3,False,True,True,False,3,1,West,5,1,West,3,5,East,14,5,South,West
8,3,False,True,True,True,4,1,East,4,1,West,3,4,South,14,4,North,East
7,3,False,True,True,False,3,1,West,4,1,West,3,5,North,14,5,South,West
8,3,False,True,True,True,3,1,West,3,1,West,4,5,East,14,4,South,East
9,3,False,False,True,True,2,1,West,2,1,West,3,5,West,14,4,South,East
8,3,False,True,True,True,3,1,East,3,1,East,2,5,West,14,3,South,West
7,3,False,True,True,False,3,1,East,2,1,West,2,5,West,14,3,South,West
7,2,True,True,True,False,4,1,East,1,1,West,3,5,East,14,2,South,South
8,2,True,True,False,True,5,1,East,1,2,North,4,5,East,14,1,North,East
8,1,True,False,True,True,6,1,East,1,3,North,5,5,East,14,2,South,South
9,1,False,False,True,True,7,1,East,1,4,North,5,4,South,14,1,East,East
8,1,True,False,True,True,7,2,North,1,4,North,5,4,South,15,1,West,West
8,2,True,True,False,True,7,3,North,1,4,North,5,5,North,14,1,West,North
7,2,True,True,True,False,1,1,East,1,3,South,6,5,East,14,1,West,West
7,3,False,True,True,False,1,2,North,1,3,South,6,5,East,14,1,West,North
8,3,False,True,True,True,1,2,North,1,3,South,6,5,East,14,1,West,East
9,3,False,False,True,True,1,1,South,1,3,South,7,5,East,14,1,North,East
10,3,False,False,False,True,1,1,South,1,3,South,6,5,West,14,2,North,East
9,3,False,False,True,True,1,1,South,1,4,North,7,5,East,14,2,North,West
8,3,False,True,True,True,2,1,East,1,3,South,6,5,West,14,2,East,West
7,3,False,True,True,False,3,1,East,1,3,South,5,5,West,15,2,East,West
7,2,True,True,True,False,3,1,East,1,3,South,4,5,West,15,2,North,South
7,1,True,False,True,True,4,1,East,1,2,South,3,5,West,15,3,North,South
6,1,False,False,True,True,3,1,West,1,3,North,3,4,South,15,3,North,West
5,1,True,False,True,True,2,1,West,1,2,South,3,5,North,15,3,North,West
4,1,False,False,True,True,2,1,West,1,3,North,3,5,North,15,3,North,West
3,1,False,False,True,True,1,1,East,1,3,North,3,4,South,15,3,North,West
2,1,False,False,True,True,1,2,North,1,2,South,3,5,North,15,3,North,West
1,1,True,False,True,False,1,1,East,1,2,South,3,4,South,15,3,North,West
1,2,True,True,False,False,1,1,East,3,1,East,3,4,South,15,3,West,North
1,3,True,True,False,False,2,1,East,4,1,East,3,4,South,14,3,North,North
1,4,True,True,False,False,1,1,West,3,1,West,3,5,North,14,4,North,North
1,5,False,True,True,False,2,1,East,2,1,West,4,5,East,14,5,North,North
2,5,False,False,True,True,2,1,East,2,1,West,5,5,East,14,5,South,East
3,5,False,True,True,True,2,1,East,1,1,West,5,4,South,14,4,South,East
4,5,False,False,True,True,1,1,West,1,1,West,5,4,South,14,4,South,East
5,5,False,True,True,True,2,1,East,2,1,East,5,4,South,14,4,South,East
5,4,True,True,False,False,1,1,West,1,1,West,4,1,West,14,3,East,South
5,3,True,True,False,False,1,2,North,1,1,West,3,1,West,15,3,South,South
5,2,True,True,False,False,1,1,South,1,1,West,3,1,West,15,2,South,South
5,1,True,False,True,True,1,2,North,1,1,West,4,1,East,15,1,North,South
4,1,False,False,True,True,1,2,North,1,2,North,5,2,North,15,2,North,West
5,1,True,False,True,True,1,3,North,1,1,South,5,2,North,15,3,South,East
5,2,True,True,False,False,1,3,North,1,1,South,5,1,East,15,2,North,North
5,3,True,True,False,False,1,4,North,2,1,East,5,1,East,15,3,North,North
5,4,True,True,False,False,1,3,South,3,1,East,5,2,North,15,3,West,North
5,3,True,True,False,False,1,4,North,4,1,East,5,1,South,14,3,North,South
5,4,True,True,False,False,1,3,South,4,1,East,5,2,North,14,4,South,North
5,3,True,True,False,False,1,2,South,5,1,East,5,1,East,14,3,East,South
5,2,True,True,False,False,1,3,North,4,1,West,4,1,West,15,3,West,South
5,3,True,True,False,False,1,3,North,3,1,West,3,1,West,14,3,North,North
5,4,True,True,False,False,1,2,South,2,1,West,3,1,West,14,4,North,North
5,3,True,True,False,False,1,2,South,1,1,West,2,1,West,14,4,North,South
5,2,True,True,False,False,1,1,South,1,2,North,3,1,East,14,4,South,South
5,1,True,False,True,True,1,2,North,1,1,South,3,1,East,14,3,South,South
4,1,False,False,True,True,1,1,South,2,1,East,5,1,East,14,3,North,West
5,1,True,False,True,True,1,2,North,1,1,West,5,1,East,14,4,North,East
4,1,False,False,True,True,1,2,North,2,1,East,5,2,North,14,4,North,West
5,1,True,False,True,True,1,2,North,3,1,East,5,1,East,14,5,East,East
4,1,False,False,True,True,1,2,North,2,1,West,5,1,East,15,5,East,West
3,1,False,False,True,True,1,1,South,3,1,East,5,2,North,16,5,East,West
4,1,False,False,True,True,1,1,South,3,1,East,5,3,North,17,5,South,East
5,1,True,False,True,True,1,2,North,3,1,East,5,2,South,17,4,South,East
5,2,True,True,False,False,1,3,North,4,1,East,4,1,West,17,3,South,North
5,3,True,True,False,False,1,3,North,5,1,East,3,1,West,17,2,South,North
5,2,True,True,False,False,1,4,North,6,1,East,4,1,East,17,2,South,South
5,3,True,True,False,False,1,3,South,7,1,East,3,1,West,17,2,South,North
5,2,True,True,False,False,1,3,South,8,1,East,2,1,West,17,1,South,South
5,3,True,True,False,False,1,4,North,8,1,East,1,1,West,17,1,South,North
5,4,True,True,False,False,1,5,North,8,2,North,1,2,North,17,1,North,North
5,5,False,True,True,True,1,4,South,8,2,North,1,2,North,17,2,North,North
4,5,False,False,True,True,1,3,South,8,3,North,1,2,North,17,3,North,West
3,5,False,True,True,True,1,2,South,9,3,East,1,2,North,17,3,North,West
2,5,False,False,True,True,1,1,South,10,3,East,1,3,North,17,4,North,West
1,5,False,True,True,False,2,1,East,10,3,East,1,3,North,17,5,West,West
1,4,True,True,False,False,2,1,East,9,3,West,5,1,East,16,5,West,South
1,3,True,True,False,False,3,1,East,9,3,West,5,2,North,15,5,West,South
1,2,True,True,False,False,4,1,East,8,3,West,5,1,South,14,5,West,South
1,3,True,True,False,False,4,1,East,7,3,West,4,1,West,13,5,West,North
1,2,True,True,False,False,5,1,East,7,3,West,5,1,East,13,5,West,South
1,3,True,True,False,False,5,1,East,8,3,East,6,1,East,13,5,West,North
1,2,True,True,False,False,5,2,North,9,3,East,7,1,East,13,5,West,South
1,3,True,True,False,False,5,3,North,9,3,East,8,1,East,12,5,South,North
1,2,True,True,False,False,5,4,North,9,3,East,7,1,West,12,4,North,South
1,3,True,True,False,False,5,5,North,10,3,East,6,1,West,12,5,West,North
1,2,True,True,False,False,6,5,East,10,3,East,5,1,West,11,5,West,South
1,3,True,True,False,False,5,5,West,9,3,West,5,1,West,10,5,East,North
1,4,True,True,False,False,4,5,West,10,3,East,5,2,North,11,5,East,North
1,5,False,True,True,False,5,5,East,9,3,West,5,1,South,11,5,West,North
2,5,False,False,True,True,5,5,East,9,3,West,5,2,North,10,5,West,East
3,5,False,True,True,True,5,4,South,10,3,East,5,3,North,9,5,West,East
4,5,False,False,True,True,5,3,South,9,3,West,5,4,North,8,5,West,East
5,5,False,True,True,True,5,3,South,10,3,East,5,1,East,7,5,West,East
5,4,True,True,False,False,5,3,South,9,3,West,5,2,North,7,5,West,South
5,3,True,True,False,False,1,2,North,9,3,West,5,1,South,7,5,West,South
5,2,True,True,False,False,1,3,North,10,3,East,5,1,South,7,5,East,South
5,3,True,True,False,False,1,4,North,9,3,West,5,2,North,8,5,West,North
5,2,True,True,False,False,1,3,South,10,3,East,5,1,East,7,5,West,South
5,3,True,True,False,False,1,3,South,9,3,West,5,2,North,7,5,East,North
12,10,False,False,True,True,5,6,-1,5,12,-1,13,6,-1,13,12,-1,East
13,10,False,True,True,True,5,6,East,5,12,East,13,6,East,13,12,East,East
13,9,True,True,True,False,5,6,East,5,12,East,13,6,East,13,12,East,South
13,8,True,False,True,True,5,6,East,5,12,East,13,6,East,13,12,East,South
13,9,True,True,True,False,5,6,East,5,12,East,13,6,East,13,12,East,North
13,8,True,False,True,True,5,6,East,5,12,East,13,6,East,13,12,East,South
14,8,True,True,True,True,5,6,East,5,12,East,13,6,East,13,12,East,East
15,8,True,True,True,True,5,6,East,5,12,East,13,6,East,13,12,East,East
14,8,True,True,True,True,5,6,East,5,12,East,13,6,East,13,12,East,West
14,7,True,True,True,False,5,6,East,5,12,East,13,6,East,13,12,East,South
14,6,True,True,True,True,5,6,East,5,12,East,13,6,East,13,12,East,South
13,6,False,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,West
14,6,True,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,East
14,7,True,True,True,False,5,6,East,5,12,East,5,1,East,13,12,East,North
14,8,True,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,North
14,9,True,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,North
13,9,True,True,True,False,5,6,East,5,12,East,5,1,East,13,12,East,West
13,10,False,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,North
13,9,True,True,True,False,5,6,East,5,12,East,5,1,East,13,12,East,South
13,10,False,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,North
14,10,False,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,East
14,9,True,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,South
13,9,True,True,True,False,5,6,East,5,12,East,5,1,East,13,12,East,West
13,10,False,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,North
13,9,True,True,True,False,5,6,East,5,12,East,5,1,East,13,12,East,South
14,9,True,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,East
14,10,False,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,North
13,10,False,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,West
14,10,False,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,East
14,9,True,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,South
14,10,False,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,North
14,9,True,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,South
13,9,True,True,True,False,5,6,East,5,12,East,5,1,East,13,12,East,West
13,10,False,True,True,True,5,6,East,5,12,East,5,1,East,13,12,East,North
