@relation training_keyboard-weka.filters.unsupervised.attribute.Remove-R51-53

@attribute posX numeric
@attribute posY numeric
@attribute dFood numeric
@attribute North {True,False}
@attribute South {True,False}
@attribute East {True,False}
@attribute West {True,False}
@attribute Ghost1posX numeric
@attribute Ghost1posY numeric
@attribute dghost1pacmanX numeric
@attribute dghost1pacmanY numeric
@attribute dGhost1 numeric
@attribute DirGhost1 {North,South,East,West,Stop, -1}
@attribute Ghost2posX numeric
@attribute Ghost2posY numeric
@attribute dghost2pacmanX numeric
@attribute dghost2pacmanY numeric
@attribute dGhost2 numeric
@attribute DirGhost2 {North,South,East,West,Stop, -1}
@attribute Ghost3posX numeric
@attribute Ghost3posY numeric
@attribute dghost3pacmanX numeric
@attribute dghost3pacmanY numeric
@attribute dGhost3 numeric
@attribute DirGhost3 {North,South,East,West,Stop, -1}
@attribute Ghost4posX numeric
@attribute Ghost4posY numeric
@attribute dghost4pacmanX numeric
@attribute dghost4pacmanY numeric
@attribute dGhost4 numeric
@attribute DirGhost4 {North,South,East,West,Stop, -1}
@attribute dg1g2X numeric
@attribute dg1g2Y numeric
@attribute dg1g2M numeric
@attribute dg1g3X numeric
@attribute dg1g3Y numeric
@attribute dg1g3M numeric
@attribute dg1g4X numeric
@attribute dg1g4Y numeric
@attribute dg1g4M numeric
@attribute dg2g3X numeric
@attribute dg2g3Y numeric
@attribute dg2g3M numeric
@attribute dg2g4X numeric
@attribute dg2g4Y numeric
@attribute dg2g4M numeric
@attribute dg3g4X numeric
@attribute dg3g4Y numeric
@attribute dg3g4M numeric
@attribute score0 numeric
@attribute DirPACMAN {North,South,East,West}

@data
11,9,4,True,False,True,True,6,5,5,4,9,West,3,1,8,8,-1,West,5,1,6,8,-1,West,14,6,3,3,6,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,370,South
11,9,4,True,False,True,True,6,5,5,4,9,West,3,1,8,8,-1,West,5,1,6,8,-1,West,14,6,3,3,6,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,369,South
11,9,4,True,False,True,True,6,5,5,4,9,West,3,1,8,8,-1,West,5,1,6,8,-1,West,14,6,3,3,6,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,368,South
14,8,2,True,True,True,True,6,5,8,3,11,West,3,1,11,7,-1,West,5,1,9,7,-1,West,14,6,0,2,2,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,364,South
14,7,3,True,True,True,True,6,5,8,2,10,West,3,1,11,6,-1,West,5,1,9,6,-1,West,14,6,0,1,1,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,363,South
14,6,4,True,True,False,False,6,5,8,1,9,West,3,1,11,5,-1,West,5,1,9,5,-1,West,7,1,7,5,-1,West,3,4,7,1,4,5,1,4,5,2,0,2,4,0,4,2,0,2,562,South
14,5,5,True,True,True,True,6,5,8,0,8,West,3,1,11,4,-1,West,5,1,9,4,-1,West,7,1,7,4,-1,West,3,4,7,1,4,5,1,4,5,2,0,2,4,0,4,2,0,2,561,South
11,10,3,True,True,False,True,4,3,7,7,14,South,10,9,1,1,2,East,5,1,6,9,-1,West,16,5,5,5,10,North,6,6,12,1,2,3,12,2,14,5,8,13,6,4,10,11,4,15,184,South
11,9,4,True,False,True,True,5,3,6,6,12,East,10,9,1,0,1,East,5,1,6,8,-1,West,16,5,5,4,9,North,5,6,11,0,2,2,11,2,13,5,8,13,6,4,10,11,4,15,183,South
11,9,4,True,False,True,True,6,3,5,6,11,East,3,1,8,8,-1,West,5,1,6,8,-1,West,16,5,5,4,10,South,3,2,5,1,2,3,10,2,12,2,0,2,13,4,17,11,4,15,382,South
15,8,3,True,True,True,True,7,3,8,5,13,South,3,1,12,7,-1,West,5,1,10,7,-1,West,16,3,1,5,5,North,4,2,6,2,2,4,9,0,9,2,0,2,13,2,15,11,2,13,373,South
15,7,4,True,False,True,True,8,3,7,4,11,East,3,1,12,6,-1,West,5,1,10,6,-1,West,16,4,1,3,3,North,5,2,7,3,2,5,8,1,9,2,0,2,13,3,16,11,3,14,372,South
15,7,4,True,False,True,True,8,4,7,3,10,North,3,1,12,6,-1,West,5,1,10,6,-1,West,16,5,1,2,4,East,5,3,8,3,3,6,8,1,9,2,0,2,13,4,17,11,4,15,371,South
14,6,4,True,True,False,False,7,5,7,1,8,West,3,1,11,5,-1,West,5,1,9,5,-1,West,17,4,3,2,5,South,4,4,8,2,4,6,10,1,11,2,0,2,14,3,17,12,3,15,369,South
14,5,5,True,True,True,True,6,5,8,0,8,West,3,1,11,4,-1,West,5,1,9,4,-1,West,17,4,3,1,3,North,3,4,7,1,4,5,11,1,12,2,0,2,14,3,17,12,3,15,368,South
10,6,8,True,True,False,True,2,4,8,2,10,West,3,1,7,5,-1,West,5,1,5,5,-1,West,7,1,3,5,-1,West,1,3,4,3,3,6,5,3,8,2,0,2,4,0,4,2,0,2,653,South
10,5,9,True,True,True,True,3,4,7,1,8,East,3,1,7,4,-1,West,5,1,5,4,-1,West,7,1,3,4,-1,West,0,3,3,2,3,5,4,3,7,2,0,2,4,0,4,2,0,2,652,South
10,4,10,True,True,True,True,3,4,7,0,7,East,3,1,7,3,-1,West,5,1,5,3,-1,West,7,1,3,3,-1,West,0,3,3,2,3,5,4,3,7,2,0,2,4,0,4,2,0,2,651,South
10,3,11,True,False,True,True,4,4,6,1,7,East,3,1,7,2,-1,West,5,1,5,2,-1,West,7,1,3,2,-1,West,1,3,4,1,3,4,3,3,6,2,0,2,4,0,4,2,0,2,650,South
1,2,1,True,True,False,False,2,1,1,1,-1,East,4,1,3,1,-1,East,8,1,7,1,-1,East,14,3,13,1,13,West,2,0,2,6,0,6,12,2,14,4,0,4,10,2,12,6,2,8,185,South
1,1,1,True,False,True,False,1,1,0,0,-1,West,4,1,3,0,-1,East,7,1,6,0,-1,West,13,3,12,2,13,West,3,0,3,6,0,6,12,2,14,3,0,3,9,2,11,6,2,8,484,South
1,1,1,True,False,True,False,1,1,0,0,-1,West,5,1,4,0,-1,East,6,1,5,0,-1,West,12,3,11,2,12,West,4,0,4,5,0,5,11,2,13,1,0,1,7,2,9,6,2,8,883,South
1,9,2,True,True,True,False,3,8,2,1,3,South,3,1,2,8,-1,West,4,4,3,5,8,South,3,6,2,3,6,East,0,7,7,1,4,5,0,2,2,1,3,4,0,5,5,1,2,3,381,South
5,8,5,True,True,True,True,3,7,2,1,3,South,3,1,2,7,-1,West,3,3,2,5,7,South,3,7,2,1,2,North,0,6,6,0,4,4,0,0,0,0,2,2,0,6,6,0,4,4,476,South
5,7,4,True,True,True,True,4,7,1,0,1,East,3,1,2,6,-1,West,3,4,2,3,5,North,3,8,2,1,4,North,1,6,7,1,3,4,1,1,2,0,3,3,0,7,7,0,4,4,475,South
5,6,3,True,True,True,True,3,7,2,1,3,West,3,1,2,5,-1,West,3,5,2,1,3,North,3,9,2,3,5,North,0,6,6,0,2,2,0,2,2,0,4,4,0,8,8,0,4,4,474,South
2,9,5,True,True,True,True,1,1,1,8,-1,West,3,1,1,8,-1,West,2,8,0,1,1,West,1,5,1,4,4,East,2,0,2,1,7,8,0,4,4,1,7,8,2,4,6,1,3,4,666,South
13,6,1,True,True,False,False,1,1,12,5,-1,West,3,1,10,5,-1,West,5,1,8,5,-1,West,17,7,4,1,5,West,2,0,2,4,0,4,16,6,22,2,0,2,14,6,20,12,6,18,1870,South
13,5,1,True,True,True,False,1,1,12,4,-1,West,3,1,10,4,-1,West,5,1,8,4,-1,West,17,7,4,2,6,West,2,0,2,4,0,4,16,6,22,2,0,2,14,6,20,12,6,18,1969,South
12,17,4,True,True,False,False,2,1,10,16,-1,East,11,13,1,4,5,West,2,1,10,16,-1,West,7,1,5,16,-1,East,9,12,21,0,0,0,5,0,5,9,12,21,4,12,16,5,0,5,2848,South
12,16,5,True,True,False,False,2,1,10,15,-1,East,10,13,2,3,5,West,3,1,9,15,-1,East,8,1,4,15,-1,West,8,12,20,1,0,1,6,0,6,7,12,19,2,12,14,5,0,5,2847,South
12,15,6,True,False,True,True,1,1,11,14,-1,West,11,13,1,2,3,East,2,1,10,14,-1,West,7,1,5,14,-1,West,10,12,22,1,0,1,6,0,6,9,12,21,4,12,16,5,0,5,2846,South
12,15,6,True,False,True,True,2,1,10,14,-1,East,10,13,2,2,4,West,2,1,10,14,-1,West,6,1,6,14,-1,East,8,12,20,0,0,0,4,0,4,8,12,20,4,12,16,4,0,4,2845,South
8,13,-1,True,True,True,False,6,3,2,10,12,South,3,1,5,12,-1,West,10,5,2,8,10,North,10,13,2,0,2,East,3,2,5,4,2,6,4,10,14,7,4,11,7,12,19,0,8,8,172,South
8,12,-1,True,False,True,True,7,3,1,9,10,East,3,1,5,11,-1,West,10,4,2,8,10,South,10,13,2,1,2,West,4,2,6,3,1,4,3,10,13,7,3,10,7,12,19,0,9,9,171,South
8,12,-1,True,False,True,True,7,3,1,9,10,East,3,1,5,11,-1,West,10,5,2,7,9,North,9,13,1,1,2,West,4,2,6,3,2,5,2,10,12,7,4,11,6,12,18,1,8,9,170,South
3,13,-1,True,True,False,True,5,4,2,9,11,North,3,1,0,12,-1,West,10,6,7,7,14,North,7,1,4,12,-1,West,2,3,5,5,2,7,2,3,5,7,5,12,4,0,4,3,5,8,360,South
3,12,-1,True,True,False,True,5,4,2,8,10,North,3,1,0,11,-1,West,11,6,8,6,14,East,7,1,4,11,-1,West,2,3,5,6,2,8,2,3,5,8,5,13,4,0,4,4,5,9,359,South
3,11,-1,True,True,False,True,5,5,2,6,8,North,3,1,0,10,-1,West,12,6,9,5,14,East,7,1,4,10,-1,West,2,4,6,7,1,8,2,4,6,9,5,14,4,0,4,5,5,10,358,South
3,10,-1,True,True,True,True,6,5,3,5,8,East,3,1,0,9,-1,West,13,6,10,4,14,East,7,1,4,9,-1,West,3,4,7,7,1,8,1,4,5,10,5,15,4,0,4,6,5,11,357,South
3,9,-1,True,True,True,True,6,5,3,4,7,East,3,1,0,8,-1,West,14,6,11,3,14,East,7,1,4,8,-1,West,3,4,7,8,1,9,1,4,5,11,5,16,4,0,4,7,5,12,356,South
3,8,-1,True,True,True,True,6,5,3,3,6,East,3,1,0,7,-1,West,15,6,12,2,14,East,7,1,4,7,-1,West,3,4,7,9,1,10,1,4,5,12,5,17,4,0,4,8,5,13,355,South
3,7,-1,True,True,True,True,6,5,3,2,5,East,3,1,0,6,-1,West,15,7,12,0,12,North,7,1,4,6,-1,West,3,4,7,9,2,11,1,4,5,12,6,18,4,0,4,8,6,14,354,South
3,6,-1,True,True,True,True,7,5,4,1,5,East,3,1,0,5,-1,West,15,6,12,0,12,South,7,1,4,5,-1,West,4,4,8,8,1,9,0,4,4,12,5,17,4,0,4,8,5,13,353,South
8,5,-1,True,True,False,True,1,1,7,4,-1,West,3,1,5,4,-1,West,15,7,7,2,9,North,7,1,1,4,-1,West,2,0,2,14,6,20,6,0,6,12,6,18,4,0,4,8,6,14,547,South
8,4,-1,True,True,False,True,1,1,7,3,-1,West,3,1,5,3,-1,West,16,7,8,3,11,East,7,1,1,3,-1,West,2,0,2,15,6,21,6,0,6,13,6,19,4,0,4,9,6,15,546,South
8,3,-1,True,False,True,True,1,1,7,2,-1,West,3,1,5,2,-1,West,16,7,8,4,12,East,7,1,1,2,-1,West,2,0,2,15,6,21,6,0,6,13,6,19,4,0,4,9,6,15,545,South
1,17,-1,True,True,False,False,5,9,4,8,12,West,11,3,10,14,24,West,17,6,16,11,27,West,25,13,24,4,28,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-13,South
1,16,-1,True,True,True,False,5,9,4,7,11,West,11,3,10,13,23,West,17,6,16,10,26,West,25,13,24,3,27,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-14,South
1,15,-1,True,True,True,False,5,9,4,6,10,West,11,3,10,12,22,West,17,6,16,9,25,West,25,13,24,2,26,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-15,South
1,14,-1,True,True,True,False,5,9,4,5,9,West,11,3,10,11,21,West,17,6,16,8,24,West,25,13,24,1,25,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-16,South
1,13,-1,True,True,False,False,5,9,4,4,8,West,11,3,10,10,20,West,17,6,16,7,23,West,25,13,24,0,24,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-17,South
1,12,-1,True,True,True,False,5,9,4,3,7,West,11,3,10,9,19,West,17,6,16,6,22,West,25,13,24,1,25,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-18,South
1,11,-1,True,True,False,False,5,9,4,2,6,West,11,3,10,8,18,West,17,6,16,5,21,West,25,13,24,2,26,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-19,South
1,10,-1,True,True,False,False,5,9,4,1,5,West,11,3,10,7,17,West,17,6,16,4,20,West,25,13,24,3,27,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-20,South
1,9,-1,True,True,False,False,5,9,4,0,4,West,11,3,10,6,16,West,17,6,16,3,19,West,25,13,24,4,28,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-21,South
1,8,-1,True,True,False,False,5,9,4,1,5,West,11,3,10,5,15,West,17,6,16,2,18,West,25,13,24,5,29,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-22,South
1,7,-1,True,True,False,False,5,9,4,2,6,West,11,3,10,4,14,West,17,6,16,1,17,West,25,13,24,6,30,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-23,South
1,6,-1,True,True,True,False,5,9,4,3,7,West,11,3,10,3,13,West,17,6,16,0,16,West,25,13,24,7,31,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-24,South
6,8,-1,True,True,False,True,1,1,5,7,-1,West,11,3,5,5,10,West,17,6,11,2,13,West,25,13,19,5,24,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,167,South
6,7,-1,True,True,False,True,1,1,5,6,-1,West,11,3,5,4,9,West,17,6,11,1,12,West,25,13,19,6,25,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,166,South
6,6,-1,True,False,True,True,1,1,5,5,-1,West,11,3,5,3,8,West,17,6,11,0,11,West,25,13,19,7,26,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,165,South
10,5,-1,True,True,True,True,1,1,9,4,-1,West,11,3,1,2,3,West,17,6,7,1,8,West,25,13,15,8,23,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,160,South
10,4,-1,True,True,True,True,1,1,9,3,-1,West,11,3,1,1,2,West,17,6,7,2,9,West,25,13,15,9,24,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,159,South
11,6,-1,True,True,False,True,1,1,10,5,-1,West,11,3,0,3,3,West,17,6,6,0,6,West,25,13,14,7,21,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,153,South
11,5,-1,True,True,False,True,1,1,10,4,-1,West,11,3,0,2,2,West,17,6,6,1,7,West,25,13,14,8,22,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,152,South
11,4,-1,True,True,False,True,1,1,10,3,-1,West,11,3,0,1,1,West,17,6,6,2,8,West,25,13,14,9,23,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,151,South
11,3,-1,True,False,False,True,1,1,10,2,-1,West,3,1,8,2,-1,West,17,6,6,3,9,West,25,13,14,10,24,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,350,South
11,3,-1,True,False,False,True,1,1,10,2,-1,West,3,1,8,2,-1,West,17,6,6,3,9,West,25,13,14,10,24,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,349,South
14,11,-1,True,True,True,True,1,1,13,10,-1,West,3,1,11,10,-1,West,17,6,3,5,8,West,25,13,11,2,13,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,335,South
14,10,-1,True,True,True,True,1,1,13,9,-1,West,3,1,11,9,-1,West,17,6,3,4,7,West,25,13,11,3,14,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,334,South
14,9,-1,True,True,False,True,1,1,13,8,-1,West,3,1,11,8,-1,West,17,6,3,3,6,West,25,13,11,4,15,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,333,South
14,8,-1,True,True,True,True,1,1,13,7,-1,West,3,1,11,7,-1,West,17,6,3,2,5,West,25,13,11,5,16,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,332,South
14,7,-1,True,True,False,True,1,1,13,6,-1,West,3,1,11,6,-1,West,17,6,3,1,4,West,25,13,11,6,17,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,331,South
14,6,-1,True,True,True,True,1,1,13,5,-1,West,3,1,11,5,-1,West,17,6,3,0,3,West,25,13,11,7,18,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,330,South
17,13,5,True,True,True,True,4,8,13,5,18,North,6,12,11,1,12,West,12,10,5,3,8,East,16,13,1,0,2,South,2,4,6,8,2,10,12,5,17,6,2,8,10,1,11,4,3,7,-29,South
17,12,4,True,True,True,True,4,9,13,3,16,North,6,11,11,1,12,South,12,10,5,2,7,East,16,12,1,0,1,South,2,2,4,8,1,9,12,3,15,6,1,7,10,1,11,4,2,6,-30,South
12,11,8,True,True,True,True,7,9,5,2,7,East,5,9,7,2,9,West,12,10,0,1,1,East,7,1,5,10,-1,West,2,0,2,5,1,6,0,8,8,7,1,8,2,8,10,5,9,14,164,South
12,10,7,True,True,True,True,8,9,4,1,5,East,6,9,6,1,7,East,5,1,7,9,-1,West,7,1,5,9,-1,West,2,0,2,3,8,11,1,8,9,1,8,9,1,8,9,2,0,2,363,South
9,9,9,True,True,True,True,1,1,8,8,-1,West,5,7,4,2,6,West,5,1,4,8,-1,West,7,1,2,8,-1,West,4,6,10,4,0,4,6,0,6,0,6,6,2,6,8,2,0,2,559,South
9,8,10,True,True,True,True,1,1,8,7,-1,West,5,8,4,0,4,North,5,1,4,7,-1,West,7,1,2,7,-1,West,4,7,11,4,0,4,6,0,6,0,7,7,2,7,9,2,0,2,558,South
9,7,11,True,True,True,True,1,1,8,6,-1,West,6,8,3,1,4,East,5,1,4,6,-1,West,7,1,2,6,-1,West,5,7,12,4,0,4,6,0,6,1,7,8,1,7,8,2,0,2,557,South
6,10,8,True,True,False,True,6,5,0,5,5,West,8,8,2,2,4,East,13,9,7,1,8,East,16,5,10,5,15,East,2,3,5,7,4,11,10,0,10,5,1,6,8,3,11,3,4,7,-12,South
6,9,7,True,True,True,True,5,5,1,4,5,West,9,8,3,1,4,East,13,9,7,0,7,East,16,5,10,4,14,East,4,3,7,8,4,12,11,0,11,4,1,5,7,3,10,3,4,7,-13,South
6,8,6,True,True,True,True,5,5,1,3,4,West,9,9,3,1,4,North,13,9,7,1,8,East,16,5,10,3,13,East,4,4,8,8,4,12,11,0,11,4,0,4,7,4,11,3,4,7,-14,South
17,8,5,True,True,True,True,1,4,16,4,20,North,3,1,14,7,-1,West,5,1,12,7,-1,West,15,3,2,5,7,South,2,3,5,4,3,7,14,1,15,2,0,2,12,2,14,10,2,12,372,South
17,7,6,True,False,True,True,1,3,16,4,20,South,3,1,14,6,-1,West,5,1,12,6,-1,West,15,3,2,4,5,East,2,2,4,4,2,6,14,0,14,2,0,2,12,2,14,10,2,12,371,South
17,7,6,True,False,True,True,1,4,16,3,19,North,3,1,14,6,-1,West,5,1,12,6,-1,West,16,3,1,4,6,West,2,3,5,4,3,7,15,1,16,2,0,2,13,2,15,11,2,13,370,South
18,6,8,True,True,False,False,1,6,17,0,17,North,3,1,15,5,-1,West,5,1,13,5,-1,West,15,4,3,2,4,North,2,5,7,4,5,9,14,2,16,2,0,2,12,3,15,10,3,13,368,South
18,5,9,True,True,False,True,1,5,17,0,17,South,3,1,15,4,-1,West,5,1,13,4,-1,West,15,5,3,0,4,South,2,4,6,4,4,8,14,0,14,2,0,2,12,4,16,10,4,14,367,South
18,4,10,True,True,False,True,1,6,17,2,19,North,3,1,15,3,-1,West,5,1,13,3,-1,West,15,4,3,0,4,North,2,5,7,4,5,9,14,2,16,2,0,2,12,3,15,10,3,13,366,South
10,8,2,True,True,False,True,2,3,8,5,13,East,3,1,7,7,-1,West,5,1,5,7,-1,West,7,1,3,7,-1,West,1,2,3,3,2,5,5,2,7,2,0,2,4,0,4,2,0,2,542,South
10,7,1,True,True,False,True,2,3,8,4,12,East,3,1,7,6,-1,West,5,1,5,6,-1,West,7,1,3,6,-1,West,1,2,3,3,2,5,5,2,7,2,0,2,4,0,4,2,0,2,541,South
10,6,8,True,True,False,True,2,4,8,2,10,North,3,1,7,5,-1,West,5,1,5,5,-1,West,7,1,3,5,-1,West,1,3,4,3,3,6,5,3,8,2,0,2,4,0,4,2,0,2,640,South
10,5,9,True,True,True,True,1,4,9,1,10,West,3,1,7,4,-1,West,5,1,5,4,-1,West,7,1,3,4,-1,West,2,3,5,4,3,7,6,3,9,2,0,2,4,0,4,2,0,2,639,South
14,10,8,True,True,False,False,5,4,9,6,15,South,3,1,11,9,-1,West,5,1,9,9,-1,West,12,9,2,1,3,North,2,3,5,0,3,3,7,5,12,2,0,2,9,8,17,7,8,15,481,South
14,9,7,True,True,True,True,5,4,9,5,14,South,3,1,11,8,-1,West,5,1,9,8,-1,West,12,9,2,0,2,North,2,3,5,0,3,3,7,5,12,2,0,2,9,8,17,7,8,15,480,South
10,8,2,True,True,False,True,4,3,6,5,11,South,3,1,7,7,-1,West,5,1,5,7,-1,West,7,1,3,7,-1,West,1,2,3,1,2,3,3,2,5,2,0,2,4,0,4,2,0,2,675,South
10,7,1,True,True,False,True,4,3,6,4,10,South,3,1,7,6,-1,West,5,1,5,6,-1,West,7,1,3,6,-1,West,1,2,3,1,2,3,3,2,5,2,0,2,4,0,4,2,0,2,674,South
10,6,-1,True,True,False,True,4,3,6,3,9,South,3,1,7,5,-1,West,5,1,5,5,-1,West,7,1,3,5,-1,West,1,2,3,1,2,3,3,2,5,2,0,2,4,0,4,2,0,2,773,South
10,5,-1,True,True,True,True,4,3,6,2,8,South,3,1,7,4,-1,West,5,1,5,4,-1,West,7,1,3,4,-1,West,1,2,3,1,2,3,3,2,5,2,0,2,4,0,4,2,0,2,772,South
6,4,-1,True,True,True,True,5,4,1,0,1,East,3,1,3,3,-1,West,5,1,1,3,-1,West,7,1,1,3,-1,West,2,3,5,0,3,3,2,3,5,2,0,2,4,0,4,2,0,2,767,South
6,3,-1,True,False,True,True,4,4,2,1,3,West,3,1,3,2,-1,West,5,1,1,2,-1,West,7,1,1,2,-1,West,1,3,4,1,3,4,3,3,6,2,0,2,4,0,4,2,0,2,766,South
6,4,-1,True,True,True,True,5,4,1,0,1,North,3,1,3,3,-1,West,5,1,1,3,-1,West,7,1,1,3,-1,West,2,3,5,0,3,3,2,3,5,2,0,2,4,0,4,2,0,2,758,South
6,3,-1,True,False,True,True,4,4,2,1,3,West,3,1,3,2,-1,West,5,1,1,2,-1,West,7,1,1,2,-1,West,1,3,4,1,3,4,3,3,6,2,0,2,4,0,4,2,0,2,757,South
15,1,1,True,False,True,True,12,13,3,12,15,East,14,14,1,13,14,East,14,15,1,14,15,East,14,13,1,12,14,West,2,1,3,2,2,4,2,0,2,0,1,1,0,1,1,0,2,2,95,East
16,1,1,False,False,True,True,12,13,4,12,16,East,13,14,3,13,16,West,14,14,2,13,15,South,13,13,3,12,16,North,1,1,2,2,1,3,1,0,1,1,0,1,0,1,1,1,1,2,194,East
17,1,1,False,False,True,True,11,13,6,12,18,West,13,13,4,12,16,South,13,14,4,13,17,West,13,14,4,13,16,South,2,0,2,2,1,3,2,1,3,0,1,1,0,1,1,0,0,0,293,East
18,1,1,False,False,True,True,10,13,8,12,20,West,13,13,5,12,17,South,13,15,5,14,19,North,13,13,5,12,18,West,3,0,3,3,2,5,3,0,3,0,2,2,0,0,0,0,2,2,392,East
19,1,1,False,False,True,True,10,13,9,12,21,West,12,13,7,12,19,West,13,14,6,13,19,South,12,13,7,12,18,East,2,0,2,3,1,4,2,0,2,1,1,2,0,0,0,1,1,2,491,East
20,1,1,False,False,True,True,10,13,10,12,22,West,11,13,9,12,21,West,13,13,7,12,19,South,13,13,7,12,20,North,1,0,1,3,0,3,3,0,3,2,0,2,2,0,2,0,0,0,590,East
16,3,1,False,False,True,True,10,13,6,10,16,West,10,13,6,10,16,West,10,13,6,10,16,West,13,14,3,11,13,East,0,0,0,0,0,0,3,1,4,0,0,0,3,1,4,3,1,4,882,East
17,3,1,False,False,True,True,11,13,6,10,16,East,11,13,6,10,16,East,11,13,6,10,16,East,14,14,3,11,13,South,0,0,0,0,0,0,3,1,4,0,0,0,3,1,4,3,1,4,981,East
18,3,1,True,False,False,True,10,13,8,10,18,West,11,13,7,10,17,East,10,13,8,10,18,West,14,13,4,10,15,West,1,0,1,0,0,0,4,0,4,1,0,1,3,0,3,4,0,4,1080,East
16,9,1,False,False,True,True,12,13,4,4,8,East,13,14,3,5,8,North,14,14,2,5,7,North,14,14,2,5,7,East,1,1,2,2,1,3,2,1,3,1,0,1,1,0,1,0,0,0,2070,East
17,9,1,False,False,True,True,12,13,5,4,9,East,13,13,4,4,8,South,14,15,3,6,9,North,14,14,3,5,9,West,1,0,1,2,2,4,2,1,3,1,2,3,1,1,2,0,1,1,2169,East
18,9,1,False,False,True,True,11,13,7,4,11,West,14,13,4,4,8,East,14,14,4,5,9,South,13,14,5,5,10,West,3,0,3,3,1,4,2,1,3,0,1,1,1,1,2,1,0,1,2268,East
19,9,1,True,False,True,True,12,13,7,4,11,East,14,14,5,5,10,North,14,14,5,5,10,South,13,14,6,5,10,East,2,1,3,2,1,3,1,1,2,0,0,0,1,0,1,1,0,1,2367,East
13,10,-1,False,True,True,True,5,4,8,6,14,West,7,14,6,4,10,East,12,5,1,5,6,East,12,12,1,2,4,West,2,10,12,7,1,8,7,8,15,5,9,14,5,2,7,0,7,7,-10,East
14,10,-1,False,True,True,True,4,4,10,6,16,West,6,14,8,4,12,West,12,4,2,6,8,South,11,12,3,2,5,West,2,10,12,8,0,8,7,8,15,6,10,16,5,2,7,1,8,9,-11,East
15,10,-1,True,True,True,True,4,3,11,7,18,South,7,14,8,4,12,East,12,3,3,7,10,South,11,12,4,2,5,East,3,11,14,8,0,8,7,9,16,5,11,16,4,2,6,1,9,10,-12,East
4,14,-1,False,False,True,True,1,1,3,13,-1,West,18,13,14,1,15,South,5,1,1,13,-1,West,8,14,4,0,4,North,17,12,29,4,0,4,7,13,20,13,12,25,10,1,11,3,13,16,350,East
5,14,-1,False,False,True,True,1,1,4,13,-1,West,18,13,13,1,14,South,5,1,0,13,-1,West,8,14,3,0,4,East,17,12,29,4,0,4,7,13,20,13,12,25,10,1,11,3,13,16,349,East
6,14,-1,False,False,True,True,1,1,5,13,-1,West,17,13,11,1,12,West,5,1,1,13,-1,West,9,14,3,0,3,East,16,12,28,4,0,4,8,13,21,12,12,24,8,1,9,4,13,17,348,East
7,14,-1,False,False,True,True,1,1,6,13,-1,West,18,13,11,1,12,East,5,1,2,13,-1,West,9,14,2,0,3,South,17,12,29,4,0,4,8,13,21,13,12,25,9,1,10,4,13,17,347,East
8,14,-1,False,True,True,True,1,1,7,13,-1,West,18,14,10,0,10,North,5,1,3,13,-1,West,9,13,1,1,1,North,17,13,30,4,0,4,8,12,20,13,13,26,9,1,10,4,12,16,346,East
