@relation 'training_keyboard-weka.filters.unsupervised.attribute.Remove-R51-53-weka.filters.unsupervised.attribute.Remove-R3,10-12,16-18,22-24,28-30,32-50'

@attribute posX numeric
@attribute posY numeric
@attribute North {True,False}
@attribute South {True,False}
@attribute East {True,False}
@attribute West {True,False}
@attribute Ghost1posX numeric
@attribute Ghost1posY numeric
@attribute DirGhost1 {North,South,East,West,Stop,-1}
@attribute Ghost2posX numeric
@attribute Ghost2posY numeric
@attribute DirGhost2 {North,South,East,West,Stop,-1}
@attribute Ghost3posX numeric
@attribute Ghost3posY numeric
@attribute DirGhost3 {North,South,East,West,Stop,-1}
@attribute Ghost4posX numeric
@attribute Ghost4posY numeric
@attribute DirGhost4 {North,South,East,West,Stop,-1}
@attribute DirPACMAN {North,South,East,West}

@data
4,6,True,True,True,True,4,7,East,3,1,East,3,6,North,3,9,South,West
3,10,False,True,True,True,1,1,East,3,1,East,3,9,North,1,7,South,West
2,10,False,True,True,True,1,1,East,3,1,East,3,8,South,1,6,South,West
8,1,True,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,West
7,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,West
6,1,True,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,West
10,5,True,False,True,True,1,1,East,3,1,East,5,1,East,17,7,East,West
17,6,False,False,True,True,12,13,West,13,13,West,10,15,West,11,15,West,West
16,6,False,False,True,True,13,13,East,14,13,East,11,15,East,10,15,West,West
15,6,True,False,True,True,13,13,East,15,13,East,11,15,East,10,15,West,West
18,15,False,False,True,True,1,2,North,11,13,West,9,18,West,12,16,South,West
17,15,False,False,True,True,1,1,South,12,13,East,10,18,East,12,16,South,West
16,15,False,False,True,True,1,2,North,12,13,East,11,18,East,12,16,North,West
15,15,True,False,True,True,1,3,North,11,13,West,11,18,East,12,17,North,West
14,15,False,True,True,True,1,3,North,12,13,East,11,18,East,12,18,South,West
13,15,False,True,True,True,2,3,East,13,13,East,10,18,West,12,17,South,West
12,15,True,False,True,True,2,3,East,12,13,West,11,18,East,12,16,South,West
11,18,False,False,True,True,2,3,West,13,13,South,5,1,West,5,1,East,West
10,18,False,False,True,True,1,3,West,12,13,West,5,1,West,6,1,East,West
9,18,True,False,True,False,1,2,South,11,13,West,4,1,West,6,1,East,West
14,14,False,False,True,True,2,3,West,9,14,East,13,4,South,8,12,North,West
13,14,False,False,True,True,3,3,East,8,14,West,12,4,West,8,13,South,West
12,14,False,False,True,True,3,3,East,8,13,South,12,3,South,8,12,East,West
11,14,False,False,True,True,4,3,East,9,13,East,12,4,North,9,12,West,West
10,14,False,True,True,True,5,3,East,9,14,North,11,4,West,8,12,East,West
9,14,False,True,True,True,5,4,North,3,1,East,10,4,West,9,12,North,West
8,14,False,True,True,True,6,4,East,3,1,East,10,4,West,9,13,East,West
8,14,False,True,True,True,5,3,South,3,1,East,10,4,West,7,1,East,West
7,14,False,False,True,True,5,4,North,3,1,East,10,5,North,7,1,East,West
6,14,False,False,True,True,5,3,South,3,1,East,10,4,South,7,1,East,West
5,14,False,False,True,True,6,3,East,3,1,East,10,5,North,7,1,East,West
4,14,False,False,True,True,5,3,West,3,1,East,10,5,North,7,1,East,West
3,14,False,True,True,True,5,3,West,3,1,East,10,6,North,7,1,East,West
14,8,True,True,True,True,1,1,East,3,1,East,14,9,West,7,1,East,West
16,6,False,False,True,True,1,1,East,3,1,East,5,1,East,25,13,East,West
15,6,False,False,True,True,1,1,East,3,1,East,5,1,East,25,13,East,West
14,6,True,True,True,True,1,1,East,3,1,East,5,1,East,25,13,East,West
7,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,West
6,1,False,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,West
5,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,West
4,1,False,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,West
3,1,False,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,West
2,1,False,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,West
1,1,True,False,True,False,1,1,East,1,5,East,10,5,East,17,1,East,West
14,10,True,True,True,True,6,7,North,6,12,North,11,6,West,15,11,East,West
13,10,True,True,True,True,6,7,North,6,12,North,11,7,North,16,11,North,West
12,10,True,True,True,True,6,8,North,7,12,East,12,7,East,16,12,North,West
15,14,False,True,True,True,5,7,South,7,11,South,11,9,West,17,13,South,West
14,14,False,True,True,True,5,6,South,7,12,North,11,9,West,17,12,South,West
16,12,True,True,True,True,4,9,North,6,10,South,12,11,North,7,1,East,West
15,12,True,True,True,True,5,9,East,6,10,South,13,11,East,7,1,East,West
14,12,True,True,True,True,6,9,East,7,10,East,13,10,South,7,1,East,West
13,12,True,True,True,True,7,9,East,6,10,West,12,10,West,7,1,East,West
12,12,True,True,True,True,6,9,West,6,9,South,11,10,West,7,1,East,West
11,10,True,True,True,True,8,9,East,6,8,South,5,1,East,7,1,East,West
10,10,True,True,True,True,9,9,East,6,8,South,5,1,East,7,1,East,West
9,10,True,True,True,True,8,9,West,6,7,South,5,1,East,7,1,East,West
8,7,True,True,True,True,1,1,East,6,8,East,5,1,East,7,1,East,West
7,7,True,True,True,True,1,1,East,5,8,West,5,1,East,7,1,East,West
6,7,True,True,True,True,1,1,East,4,8,West,5,1,East,7,1,East,West
5,11,True,False,True,True,1,1,East,4,8,North,5,1,East,7,1,East,West
4,11,True,False,True,True,1,1,East,4,7,South,5,1,East,7,1,East,West
3,11,True,False,True,True,1,1,East,4,7,South,5,1,East,7,1,East,West
2,11,True,False,True,True,1,1,East,4,7,South,5,1,East,7,1,East,West
17,4,True,True,True,True,1,7,North,3,1,East,5,1,East,15,5,North,West
16,4,True,True,True,True,1,8,North,3,1,East,5,1,East,15,5,West,West
15,4,True,True,True,True,1,8,North,3,1,East,5,1,East,14,5,North,West
14,5,True,True,True,True,1,7,South,3,1,East,5,1,East,14,8,West,West
13,5,False,True,True,True,1,6,South,3,1,East,5,1,East,13,8,South,West
12,5,False,False,True,True,1,5,South,3,1,East,5,1,East,13,7,West,West
11,5,False,True,True,True,1,5,South,3,1,East,5,1,East,12,7,North,West
10,5,True,True,True,True,1,6,North,3,1,East,5,1,East,12,8,North,West
13,7,True,False,True,True,1,4,South,3,1,East,5,1,East,12,8,South,West
12,7,True,False,True,False,2,4,East,3,1,East,5,1,East,7,1,East,West
12,7,True,False,True,False,2,4,East,3,1,East,5,1,East,7,1,East,West
11,9,True,False,True,True,1,3,South,3,1,East,5,1,East,7,1,East,West
10,9,True,True,True,True,1,3,South,3,1,East,5,1,East,7,1,East,West
9,5,True,True,True,True,2,4,East,3,1,East,5,1,East,7,1,East,West
8,5,True,True,True,True,2,5,North,3,1,East,5,1,East,7,1,East,West
13,9,False,True,True,True,4,4,West,3,1,East,5,1,East,12,9,East,West
12,9,False,True,True,True,4,4,West,3,1,East,5,1,East,7,1,East,West
11,9,True,False,True,True,3,4,West,3,1,East,5,1,East,7,1,East,West
10,9,True,True,True,True,4,4,East,3,1,East,5,1,East,7,1,East,West
9,5,True,True,True,True,5,3,East,3,1,East,5,1,East,7,1,East,West
8,5,True,True,True,True,5,3,East,3,1,East,5,1,East,7,1,East,West
7,5,False,True,True,True,4,3,West,3,1,East,5,1,East,7,1,East,West
6,5,False,True,True,True,4,4,North,3,1,East,5,1,East,7,1,East,West
5,3,True,False,True,True,4,4,West,3,1,East,5,1,East,7,1,East,West
4,3,True,False,True,True,5,4,East,3,1,East,5,1,East,7,1,East,West
5,3,True,False,True,True,4,3,South,3,1,East,5,1,East,7,1,East,West
14,1,False,False,True,True,10,13,-1,13,13,-1,14,13,-1,17,13,-1,East
14,1,False,False,True,True,10,13,East,13,14,North,14,13,East,17,13,West,East
14,1,False,False,True,True,11,13,East,14,14,East,13,13,West,16,13,West,East
14,1,False,False,True,True,11,13,East,14,14,East,13,14,North,16,13,West,East
14,1,False,False,True,True,11,13,East,13,14,West,13,15,North,15,13,West,East
12,10,False,False,True,True,5,6,-1,5,12,-1,13,6,-1,13,12,-1,East
12,10,False,False,True,True,6,6,East,6,12,East,14,6,East,13,12,East,East
12,10,False,False,True,True,5,6,West,7,12,East,14,6,East,13,12,West,East
12,10,False,False,True,True,5,5,South,8,12,East,13,6,West,12,12,East,East
12,10,False,False,True,True,4,5,West,8,13,North,12,6,West,13,12,West,East
12,10,False,False,True,True,5,5,East,8,13,North,12,5,South,12,12,West,East
12,10,False,False,True,True,6,5,East,8,14,North,12,5,South,11,12,East,East
12,10,False,False,True,True,6,5,East,8,14,North,11,5,West,12,12,East,East
12,10,False,False,True,True,6,5,East,7,14,West,11,6,North,12,12,East,East
12,10,False,False,True,True,6,4,South,6,14,West,11,5,South,12,12,East,East
1,18,False,True,True,False,5,9,-1,11,3,-1,17,6,-1,25,13,-1,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
8,1,True,False,True,True,1,1,-1,1,5,-1,10,5,-1,17,1,-1,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
12,10,True,True,True,True,5,6,-1,5,12,-1,13,6,-1,13,12,-1,East
12,10,True,True,True,True,4,6,West,4,12,West,13,7,North,13,12,South,East
12,10,True,True,True,True,4,5,South,3,12,West,13,7,North,13,11,South,East
12,10,True,True,True,True,4,4,South,3,13,North,13,8,North,13,11,North,East
12,10,True,True,True,True,4,3,South,4,13,East,14,8,East,13,12,East,East
12,10,True,True,True,True,4,3,South,4,14,North,14,7,South,14,12,South,East
12,10,True,True,True,True,5,3,East,4,13,South,15,7,East,14,11,North,East
12,10,True,True,True,True,6,3,East,4,13,South,15,6,South,14,12,West,East
12,10,True,True,True,True,7,3,East,5,13,East,15,6,South,13,12,West,East
12,10,True,True,True,True,6,3,West,5,13,East,16,6,East,12,12,West,East
1,11,False,True,True,False,6,5,-1,6,9,-1,8,11,-1,14,6,-1,East
1,11,False,True,True,False,6,5,East,6,9,East,8,11,East,14,6,East,East
1,11,False,True,True,False,6,5,East,6,9,East,8,11,East,14,6,East,East
1,11,False,True,True,False,6,5,East,6,9,East,8,11,East,14,6,East,East
1,11,False,True,True,False,6,5,East,6,9,East,8,11,East,14,6,East,East
1,11,False,True,True,False,6,5,East,6,9,East,8,11,East,14,6,East,East
1,11,False,True,True,False,6,5,East,6,9,East,8,11,East,14,6,East,East
1,11,False,True,True,False,6,5,-1,6,9,-1,8,11,-1,14,6,-1,East
1,11,False,True,True,False,6,5,East,6,9,East,8,11,East,14,6,East,East
1,11,False,True,True,False,5,5,West,6,10,North,8,11,East,14,6,North,East
1,11,False,True,True,False,5,5,West,6,11,North,9,11,East,14,7,West,East
1,11,False,True,True,False,5,5,West,6,10,South,9,11,East,13,7,East,East
1,11,False,True,True,False,4,5,West,6,11,North,9,11,East,14,7,South,East
4,3,False,False,True,True,1,2,-1,3,1,-1,4,1,-1,14,2,-1,East
4,3,False,False,True,True,1,1,South,2,1,West,5,1,East,14,2,South,East
4,3,False,False,True,True,1,2,North,2,1,West,6,1,East,14,1,West,East
4,3,False,False,True,True,1,2,North,1,1,West,5,1,West,13,1,West,East
4,3,False,False,True,True,1,2,North,1,2,North,6,1,East,13,1,East,East
4,3,False,False,True,True,1,3,North,1,1,South,7,1,East,14,1,East,East
4,3,False,False,True,True,1,3,North,2,1,East,7,1,East,14,1,North,East
1,3,True,False,True,False,1,10,-1,2,8,-1,2,9,-1,3,7,-1,East
1,3,True,False,True,False,1,9,South,2,9,North,2,10,North,3,7,South,East
1,3,True,False,True,False,2,9,East,2,10,North,1,10,West,3,6,South,East
1,3,True,False,True,False,2,9,East,1,10,West,2,10,East,3,6,East,East
1,3,True,False,True,False,2,8,South,1,9,South,2,9,South,4,6,West,East
1,3,True,False,True,False,2,9,North,2,9,East,2,8,South,3,6,West,East
1,3,True,False,True,False,2,9,North,2,10,North,2,7,South,3,6,West,East
1,3,True,False,True,False,3,9,East,2,9,South,1,7,West,2,6,North,East
1,3,True,False,True,False,3,10,North,1,9,West,1,6,South,2,7,North,East
1,3,True,False,True,False,4,10,East,1,9,West,1,7,North,2,7,East,East
1,3,True,False,True,False,3,10,West,2,9,East,2,7,East,3,7,East,East
9,1,False,False,True,True,8,5,-1,10,5,-1,11,5,-1,17,7,-1,East
9,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,East
9,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,East
9,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,East
9,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,East
9,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,East
9,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,East
9,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,East
9,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,East
9,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,East
9,1,False,False,True,True,8,5,East,10,5,East,11,5,East,17,7,East,East
14,1,False,False,True,True,10,13,-1,13,13,-1,14,13,-1,17,13,-1,East
14,1,False,False,True,True,11,13,East,14,13,East,15,13,East,17,13,West,East
14,1,False,False,True,True,10,13,West,13,13,West,14,13,West,16,13,West,East
14,1,False,False,True,True,10,13,West,12,13,West,14,14,North,16,13,West,East
14,1,False,False,True,True,11,13,East,12,13,West,14,13,South,16,13,West,East
14,1,False,False,True,True,12,13,East,12,13,West,13,13,West,15,13,West,East
14,1,False,False,True,True,11,13,West,12,13,West,13,13,West,14,13,West,East
14,1,False,False,True,True,11,13,West,11,13,West,12,13,West,14,13,North,East
14,1,False,False,True,True,11,13,West,12,13,East,12,13,West,14,14,North,East
12,10,False,False,True,True,5,6,-1,5,12,-1,13,6,-1,13,12,-1,East
12,10,False,False,True,True,5,5,South,6,12,East,12,6,West,13,12,East,East
12,10,False,False,True,True,5,6,North,7,12,East,13,6,East,13,12,East,East
12,10,False,False,True,True,4,6,West,7,12,East,13,5,South,13,12,West,East
12,10,False,False,True,True,5,6,East,6,12,West,13,5,South,12,12,East,East
12,10,False,False,True,True,4,6,West,5,12,West,13,5,South,13,12,East,East
12,10,False,False,True,True,4,6,West,6,12,East,13,5,South,13,12,West,East
12,10,False,False,True,True,5,6,East,5,12,West,14,5,East,12,12,East,East
12,10,False,False,True,True,4,6,West,5,12,West,15,5,East,13,12,East,East
12,10,False,False,True,True,4,6,West,5,12,West,15,5,East,13,12,West,East
12,10,False,False,True,True,3,6,West,6,12,East,14,5,West,12,12,East,East
12,10,False,False,True,True,3,5,South,6,12,East,13,5,West,13,12,West,East
12,10,False,False,True,True,2,5,West,7,12,East,14,5,East,12,12,West,East
12,10,False,False,True,True,2,5,West,8,12,East,14,5,East,11,12,West,East
1,18,False,True,True,False,5,9,-1,11,3,-1,17,6,-1,25,13,-1,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
1,18,False,True,True,False,5,9,East,11,3,East,17,6,East,25,13,East,East
8,1,True,False,True,True,1,1,-1,1,5,-1,10,5,-1,17,1,-1,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
8,1,True,False,True,True,1,1,East,1,5,East,10,5,East,17,1,East,East
12,10,True,True,True,True,5,6,-1,5,12,-1,13,6,-1,13,12,-1,East
12,10,True,True,True,True,4,6,West,5,11,South,13,5,South,13,12,South,East
12,10,True,True,True,True,3,6,West,5,11,South,14,5,East,13,11,South,East
12,10,True,True,True,True,3,5,South,6,11,East,13,5,West,13,11,South,East
12,10,True,True,True,True,3,6,North,7,11,East,13,4,South,13,11,South,East
12,10,True,True,True,True,4,6,East,7,10,South,12,4,West,13,10,North,East
12,10,True,True,True,True,5,6,East,6,10,West,12,5,North,13,11,East,East
12,10,True,True,True,True,5,5,South,6,11,North,12,4,South,14,11,West,East
12,10,True,True,True,True,5,6,North,5,11,West,12,4,South,13,11,South,East
12,10,True,True,True,True,5,6,North,5,12,North,13,4,East,13,10,East,East
1,11,False,True,True,False,6,5,-1,6,9,-1,8,11,-1,14,6,-1,East
1,11,False,True,True,False,5,5,West,5,9,West,9,11,East,14,6,South,East
1,11,False,True,True,False,5,4,South,5,9,West,9,11,East,14,5,East,East
1,11,False,True,True,False,4,4,West,5,8,South,10,11,East,15,5,East,East
1,11,False,True,True,False,4,3,South,6,8,East,10,11,East,15,5,South,East
1,11,False,True,True,False,5,3,East,7,8,East,10,10,South,15,4,East,East
1,11,False,True,True,False,5,4,North,7,9,North,10,10,South,16,4,North,East
1,11,False,True,True,False,6,5,-1,6,9,-1,8,11,-1,14,6,-1,East
1,11,False,True,True,False,7,5,East,6,8,South,8,11,East,14,6,East,East
1,11,False,True,True,False,7,5,East,6,9,North,8,11,East,14,6,North,East
1,11,False,True,True,False,6,5,West,5,9,West,8,11,East,14,7,North,East
1,11,False,True,True,False,6,4,South,5,9,West,8,11,East,14,7,North,East
1,11,False,True,True,False,6,4,South,5,10,North,9,11,East,14,8,North,East
